0	9.366567084169164E-4	5011
1	0.0018724360910443716	10341
2	0.0028073389696354756	15675
3	0.0037413661651737318	20599
4	0.00467451849787337	25860
5	0.005606796787180679	31295
6	0.006538201851774117	36460
7	0.007468734509565533	41698
8	0.008398395577700724	46720
9	0.009327185872559873	51634
10	0.010255106209758558	56694
11	0.01118215740414863	62100
12	0.01210834026981833	67469
13	0.013033655620093731	72804
14	0.013958104267538851	78173
15	0.014881687023956758	83507
16	0.01580440470039013	88773
17	0.016726258107121916	94102
18	0.017647248053676123	99204
19	0.01856737534881847	104108
20	0.019486640800557176	109301
21	0.020405045216143725	114244
22	0.021322589402073433	119062
23	0.02223927416408611	123881
24	0.023155100307166943	128712
25	0.02407006863554706	133925
26	0.02498417995270441	138339
27	0.025897435061364327	142779
28	0.026809834763500184	147111
29	0.027721379860334294	151349
30	0.028632071152338456	155721
31	0.029541909439234626	160158
32	0.030450895519995802	164544
33	0.03135903019284658	169015
34	0.03226631425526394	173408
35	0.03317274850397778	177804
36	0.03407833373497182	182271
37	0.03498307074348417	186676
38	0.03588696032400818	190994
39	0.036790003270292915	195316
40	0.03769220037534404	199679
41	0.03859355243142437	204129
42	0.03949406023005475	208588
43	0.04039372456201451	212946
44	0.04129254621734246	217126
45	0.042190525985337235	221332
46	0.04308766465455838	225563
47	0.04398396301282659	229758
48	0.04487942184722482	233969
49	0.04577404194409862	238293
50	0.04666782408905723	242692
51	0.04756076906697393	247169
52	0.048452877661986804	251617
53	0.04934415065749953	256018
54	0.050234588836181926	260327
55	0.05112419297997084	264781
56	0.052012963870070705	269210
57	0.0529009022869541	273674
58	0.053788009010362625	278136
59	0.054674284819307584	282523
60	0.055559730492070636	286769
61	0.05644434680620436	291029
62	0.05732813453853303	295221
63	0.05821109446515338	299414
64	0.059093227361435186	303827
65	0.05997453400202202	308208
66	0.060855015160831805	312630
67	0.0617346716110575	316858
68	0.06261350412516797	321186
69	0.06349151347490856	325600
70	0.0643687004313016	329958
71	0.0652450657646475	334445
72	0.06612061024452487	338715
73	0.06699533463979168	342994
74	0.0678692397185856	347329
75	0.06874232624832499	351643
76	0.06961459499570921	356087
77	0.07048604672671965	360502
78	0.07135668220662017	364714
79	0.07222650219995785	369124
80	0.0730955074705637	373895
81	0.07396369878155318	378217
82	0.07483107689532698	382593
83	0.07569764257357181	387002
84	0.07656339657726086	391412
85	0.07742833966665452	395809
86	0.07829247260130112	400302
87	0.07915579614003743	404538
88	0.08001831104098966	408905
89	0.08088001806157386	413310
90	0.08174091795849647	417718
91	0.08260101148775545	422128
92	0.08346029940464028	426555
93	0.08431878246373337	431003
94	0.08517646141891011	435276
95	0.08603333702333982	439463
96	0.08688941002948636	443733
97	0.08774468118910872	447931
98	0.0885991512532619	452131
99	0.08945282097229745	456529
100	0.09030569109586384	460925
101	0.09115776237290762	465305
102	0.09200903555167372	469741
103	0.09285951137970616	474155
104	0.09370919060384897	478589
105	0.09455807397024651	483048
106	0.09540616222434417	487495
107	0.09625345611088931	491845
108	0.09709995637393165	496186
109	0.0979456637568239	500731
110	0.09879057900222266	504997
111	0.09963470285208875	509235
112	0.10047803604768812	513480
113	0.10132057932959238	517689
114	0.10216233343767955	521940
115	0.1030032991111346	526122
116	0.10384347708844999	530311
117	0.10468286810742666	534557
118	0.10552147290517444	538808
119	0.10635929221811269	543081
120	0.107196326781971	547295
121	0.10803257733178995	551510
122	0.10886804460192145	555684
123	0.10970272932602976	559874
124	0.11053663223709176	564060
125	0.11136975406739802	568307
126	0.11220209554855298	572489
127	0.11303365741147586	576747
128	0.11386444038640142	580916
129	0.1146944452028803	585118
130	0.1155236725897798	589349
131	0.11635212327528455	593560
132	0.11717979798689715	597757
133	0.11800669745143866	601909
134	0.11883282239504955	606090
135	0.11965817354319008	610517
136	0.12048275162064082	614722
137	0.12130655735150375	619248
138	0.12212959145920244	623557
139	0.12295185466648284	627820
140	0.12377334769541415	632039
141	0.12459407126738897	636251
142	0.12541402610312435	640428
143	0.1262332129226622	644707
144	0.1270516324453701	649095
145	0.1278692853899417	653484
146	0.12868617247439762	657902
147	0.12950229441608585	662315
148	0.13031765193168254	666776
149	0.1311322457371925	671212
150	0.13194607654794988	675689
151	0.13275914507861886	680068
152	0.1335714520431942	684251
153	0.13438299815500188	688459
154	0.1351937841266997	692677
155	0.1360038106702781	696859
156	0.13681307849706048	701022
157	0.137621588317704	705321
158	0.13842934084220015	709860
159	0.13923633677987546	714043
160	0.14004257683939214	718236
161	0.14084806172874842	722464
162	0.1416527921552796	726656
163	0.14245676882565828	730907
164	0.14325999244589527	735224
165	0.14406246372134002	739503
166	0.14486418335668128	743862
167	0.14566515205594777	748218
168	0.14646537052250896	752606
169	0.1472648394590752	756985
170	0.1480635595676988	761323
