0	0.09375	0.09375	0.09442435626187316	0.09442435626187316	[10, 734, 19, 132]	{2 3 4 2 }18641
1	0.1787109375	0.1787109375	0.09442435626187316	0.11096716357569314	[241, 132, 19, 1987]	{1 4 1 3 }13397
2	0.255706787109375	0.255706787109375	0.09442435626187316	0.17256017448350755	[241, 132, 19, 400]	{2 2 3 4 }12399
3	0.3254842758178711	0.3254842758178711	0.09442435626187316	0.10106064337290116	[19, 132, 241, 1031]	{4 4 1 2 }12090
4	0.3887201249599457	0.3887201249599457	0.09442435626187316	0.1658702990684433	[1549, 162, 107, 10]	{4 4 2 2 }12044
5	0.44602761324495077	0.44602761324495077	0.09442435626187316	0.09442435626187316	[10, 734, 19, 132]	{3 2 4 2 }11643
6	0.49796252450323664	0.49796252450323664	0.09442435626187316	0.2432076968032913	[10, 734, 19, 3308]	{1 2 4 2 }12088
7	0.5450285378310582	0.5450285378310582	0.09442435626187316	0.10106064337290116	[19, 132, 241, 1031]	{4 1 4 2 }11382
8	0.5876821124093965	0.5876821124093965	0.09442435626187316	0.1658702990684433	[1549, 162, 107, 10]	{2 1 2 3 }11132
9	0.6263369143710156	0.6564017603411637	0.09442435626187316	0.15171927858035095	[1580, 438, 2627, 301]	{1 1 1 3 }11225
10	0.6613678286487329	0.6886140953091796	0.09442435626187316	0.1863095301996846	[10, 734, 19, 1987]	{3 4 4 2 }11423
11	0.6931145947129143	0.717806523873944	0.09442435626187316	0.1331556974924919	[1791, 420, 158, 10]	{4 4 4 2 }11296
12	0.7218851014585785	0.7442621622607617	0.09442435626187316	0.1863095301996846	[10, 734, 19, 1987]	{3 2 4 4 }11589
13	0.7479583731968367	0.7682375845488153	0.09442435626187316	0.09442435626187316	[10, 734, 19, 132]	{3 1 4 4 }11591
14	0.7715872757096333	0.7899653109973639	0.09342285392478362	0.09342285392478362	[734, 19, 132, 241]	{2 1 3 4 }11555
15	0.7930009686118552	0.809656063091361	0.09342285392478362	0.19631517231700574	[158, 10, 734, 19]	{2 3 3 4 }11509
16	0.8124071278044938	0.833449055204941	0.09342285392478362	0.27336962590975883	[394, 193, 232, 10]	{2 4 4 4 }11385
17	0.8299939595728225	0.8490632062794776	0.09342285392478362	0.2491247369771322	[359, 158, 420, 1791]	{2 1 1 3 }11156
18	0.8459320258628704	0.8632135306907767	0.09342285392478362	0.18487383348289899	[1580, 438, 2729, 301]	{2 4 3 3 }11138
19	0.8603758984382263	0.8803118393544296	0.09342285392478362	0.41917975846020583	[1726, 132, 19, 1460]	{3 3 1 1 }11315
20	0.8734656579596425	0.9002598661286912	0.09342285392478362	0.15171927858035095	[1580, 438, 2627, 301]	{3 4 2 2 }11385
21	0.8853282525259261	0.9096105036791264	0.09342285392478362	0.29957199830378295	[1265, 193, 232, 10]	{2 2 2 2 }11563
22	0.8960787288516205	0.9180845189592084	0.09342285392478362	0.1863095301996846	[10, 734, 19, 1987]	{1 3 3 4 }11612
23	0.905821348021781	0.9283239540893073	0.09342285392478362	0.3632082768985782	[3819, 438, 2627, 301]	{2 2 4 4 }11203
24	0.9146505966447391	0.9350435833934347	0.09342285392478362	0.261243628614468	[320, 232, 10, 1873]	{3 3 2 2 }11687
25	0.9226521032092948	0.9411332474503002	0.09342285392478362	0.10106064337290116	[19, 132, 241, 1031]	{4 3 1 4 }11379
26	0.9299034685334234	0.9484915915190127	0.09342285392478362	0.21860586221537726	[158, 10, 232, 2047]	{3 1 4 4 }11336
27	0.936475018358415	0.9549301425791361	0.09342285392478362	0.18409958454888178	[846, 10, 734, 19]	{4 2 2 3 }11562
28	0.9424304853873136	0.9591554417123421	0.09342285392478362	0.1658702990684433	[1549, 162, 107, 10]	{1 1 2 2 }11476
29	0.9478276273822529	0.9642610114982993	0.09342285392478362	0.20639027444725327	[846, 10, 232, 2047]	{1 2 4 2 }11582
30	0.9527187873151667	0.9676115416703338	0.09342285392478362	0.15171927858035095	[1580, 438, 2627, 301]	{2 2 4 3 }11564
31	0.9571514010043698	0.97064795963874	0.09342285392478362	0.09342285392478362	[734, 19, 132, 241]	{3 2 1 4 }11567
32	0.9611684571602102	0.9733997134226081	0.09342285392478362	0.09342285392478362	[734, 19, 132, 241]	{4 2 1 3 }11509
33	0.9648089143014404	0.9758934902892386	0.09342285392478362	0.2679749203014432	[2309, 420, 158, 10]	{4 3 4 4 }11588
34	0.9681080785856804	0.9781534755746225	0.09342285392478362	0.29957199830378295	[1265, 193, 232, 10]	{1 1 1 3 }11583
35	0.9710979462182728	0.9808842911277946	0.09342285392478362	0.20639027444725327	[846, 10, 232, 2047]	{3 3 1 3 }11564
36	0.9738075137603098	0.9832737547368203	0.09342285392478362	0.10967630417876868	[734, 10, 232, 2047]	{2 1 1 1 }11640
37	0.9762630593452808	0.9848418402302435	0.09342285392478362	0.2351386557927953	[734, 19, 132, 217]	{1 4 2 2 }11562
38	0.9784883975316607	0.9862629177086581	0.09342285392478362	0.23406813284548655	[2051, 1849, 420, 1791]	{3 3 3 4 }11517
39	0.9805051102630675	0.9875507691734714	0.09342285392478362	0.16786533017929983	[241, 132, 19, 3308]	{4 2 4 1 }11609
40	0.9823327561759049	0.9887178845634584	0.09342285392478362	0.15171927858035095	[1580, 438, 2627, 301]	{3 4 2 2 }11601
41	0.9839890602844138	0.9897755828856343	0.09342285392478362	0.1658702990684433	[1549, 162, 107, 10]	{3 2 2 1 }11417
42	0.98549008588275	0.990734121990106	0.09342285392478362	0.09442435626187316	[10, 734, 19, 132]	{4 2 3 4 }11160
