0	0.00240325927734375	0.0035873724489795533	1.2764896693208336	279549
1	0.004800742899533361	0.00716187565687143	0.7858815712676077	247406
2	0.0071924647469656655	0.011232367238088625	0.7858815712676077	235881
3	0.00957843866667929	0.013948098651314078	0.4146291755846023	254153
4	0.011958678472434925	0.019228319459392962	0.4146291755846023	243937
5	0.01433319794479504	0.022306913601714884	0.4146291755846023	228962
6	0.01670201083120393	0.026315312735089802	0.4146291755846023	281771
7	0.019065130846067313	0.030307278016332595	0.4146291755846023	284101
8	0.021422571670831503	0.03378592697115279	0.4146291755846023	249902
9	0.023774346954062775	0.03725209671655283	0.4146291755846023	249746
10	0.026120470311526423	0.0417630979293554	0.4146291755846023	292034
11	0.02846095532626547	0.04569172954316536	0.4146291755846023	334666
12	0.030795815548679273	0.04960425434004556	0.4146291755846023	286314
13	0.03312506449660224	0.05258749991445244	0.4146291755846023	319177
14	0.03544871565538188	0.057660810142791785	0.4146291755846023	285253
15	0.03776678247795695	0.062076185355575464	0.4146291755846023	298976
16	0.04007927838493508	0.06647087211723723	0.4146291755846023	341455
17	0.042386216764671025	0.07084496736450141	0.4146291755846023	290685
18	0.04468761097334362	0.07376153938379526	0.4146291755846023	284965
19	0.04698347433503336	0.07708430171859504	0.4146291755846023	266207
20	0.049273820141799596	0.08202643373771368	0.4146291755846023	293681
21	0.05155866165375744	0.08490790768315193	0.4146291755846023	284385
22	0.0538380120991544	0.0886596518663022	0.4146291755846023	278031
23	0.056111884674447055	0.09353979890813191	0.4146291755846023	290335
24	0.05838029254437771	0.09602946620849406	0.4146291755846023	294635
25	0.06064324884205019	0.10026506325353968	0.4146291755846023	298640
26	0.06290076666900601	0.10242735958742588	0.4146291755846023	281337
27	0.06515285909530044	0.10803485213477637	0.4146291755846023	236065
28	0.06739953915957797	0.11169177921694973	0.4146291755846023	246247
29	0.06964081986914772	0.11487847165438891	0.4146291755846023	284937
30	0.07187671420005914	0.11850734089414405	0.4146291755846023	297741
31	0.07410723509717665	0.12263761678541474	0.4146291755846023	304530
32	0.07633239547425485	0.12504736454204657	0.22858055408794858	280195
33	0.07855220821401321	0.12863454280330822	0.22858055408794858	305295
34	0.08076668616821081	0.13102781951069664	0.22858055408794858	231959
35	0.08297584215772047	0.1341451463699137	0.22858055408794858	242644
36	0.0851796889726033	0.13820215057788476	0.22858055408794858	228321
37	0.08737823937218236	0.1412937404394915	0.22858055408794858	287082
38	0.08957150608511699	0.14540107267590974	0.22858055408794858	283142
39	0.09175950180947601	0.1484668373227197	0.22858055408794858	333193
40	0.09394223921281164	0.15152160392990055	0.22858055408794858	288863
41	0.0961197309322328	0.15606513077266304	0.22858055408794858	297807
42	0.09829198957447793	0.15838306712002814	0.22858055408794858	286072
43	0.10045902771598825	0.1614022605176364	0.22858055408794858	292576
44	0.10262085790298059	0.16403457764073248	0.22858055408794858	237308
45	0.10477749265152003	0.16703349696520364	0.22858055408794858	249280
46	0.10692894444759216	0.17044853820395778	0.22858055408794858	281059
