0	0.00240325927734375	0.00409985422740522	0.7998423381753974	0.7998423381753974	[320, 232, 1792, 496, 3366, 438, 2627, 301]	{4 2 4 7 }331611
1	0.004800742899533361	0.008766191853370131	0.7998423381753974	1.3327220929826225	[1742, 400, 19, 734, 10, 157, 480, 482]	{4 6 2 2 }290279
2	0.0071924647469656655	0.012322116707212394	0.6084305264741027	0.6084305264741027	[2051, 1849, 420, 158, 10, 734, 19, 3308]	{5 7 5 3 }321383
3	0.00957843866667929	0.016949928530221148	0.6084305264741027	0.9804417533951194	[1791, 420, 1582, 1579, 1580, 438, 2627, 301]	{1 3 6 2 }311252
4	0.011958678472434925	0.02003567442978449	0.6084305264741027	0.9352731008711541	[19, 734, 733, 1820, 10, 158, 420, 1791]	{7 4 5 5 }340813
5	0.01433319794479504	0.024627344010236363	0.6084305264741027	1.013631335482959	[1792, 232, 10, 438, 2627, 261, 217, 132]	{6 6 8 3 }298752
6	0.01670201083120393	0.027688990879623843	0.6084305264741027	1.1014372194845463	[195, 1583, 162, 107, 10, 158, 420, 1582]	{1 8 5 8 }277868
7	0.019065130846067313	0.030025706332755808	0.44310970425036134	0.44310970425036134	[320, 232, 10, 734, 19, 132, 241, 217]	{4 2 7 1 }334101
8	0.021422571670831503	0.033070408007911056	0.44310970425036134	0.5532186937833052	[2149, 420, 158, 10, 734, 19, 132, 217]	{5 4 7 3 }326305
9	0.023774346954062775	0.03572615945076041	0.44310970425036134	0.8544266831001259	[421, 438, 1580, 301, 10, 734, 19, 1987]	{6 4 6 2 }323453
10	0.026120470311526423	0.03875296768351122	0.44310970425036134	0.7100300800441012	[377, 162, 1549, 107, 10, 494, 2229, 1529]	{8 5 1 5 }296228
11	0.02846095532626547	0.041063093531744976	0.44310970425036134	0.845436624221483	[1582, 420, 162, 107, 10, 734, 19, 1987]	{4 3 4 3 }332911
12	0.030795815548679273	0.04450315737031885	0.44310970425036134	0.5892998767552383	[2309, 420, 158, 10, 734, 19, 132, 168]	{7 4 6 7 }273461
13	0.03312506449660224	0.04898018339263621	0.44310970425036134	0.9710057633481345	[1792, 496, 2728, 301, 1580, 438, 2729, 969]	{8 8 7 6 }340425
14	0.03544871565538188	0.05239184568116706	0.44310970425036134	0.5277457326021664	[87, 1265, 193, 232, 10, 734, 19, 1987]	{3 2 4 8 }331669
15	0.03776678247795695	0.05536634114324479	0.22858055408794858	0.22858055408794858	[1791, 420, 158, 10, 734, 19, 132, 241]	{3 7 1 2 }273879
16	0.04007927838493508	0.059792467199945576	0.22858055408794858	0.626593298130014	[1579, 1580, 438, 2627, 261, 217, 132, 241]	{6 8 3 1 }338591
17	0.042386216764671025	0.06274373247449927	0.22858055408794858	0.43214721949563945	[1791, 420, 158, 10, 734, 19, 132, 1031]	{8 7 4 5 }387578
18	0.04468761097334362	0.06568573387228438	0.22858055408794858	0.931027695565868	[2149, 420, 158, 10, 107, 1549, 162, 3284]	{5 1 4 8 }261192
19	0.04698347433503336	0.06861850047215512	0.22858055408794858	0.912241503030106	[1791, 420, 107, 10, 734, 19, 241, 1126]	{4 1 4 5 }335138
20	0.049273820141799596	0.07117661616299698	0.22858055408794858	0.8421078891404415	[1791, 420, 162, 107, 10, 734, 2229, 494]	{4 8 4 7 }334594
21	0.05155866165375744	0.07552866242212497	0.22858055408794858	0.9172138528765781	[87, 1265, 193, 394, 432, 422, 19, 1460]	{7 3 7 4 }270081
22	0.0538380120991544	0.07884508542842317	0.22858055408794858	0.5438975860571336	[1879, 496, 1792, 232, 10, 734, 19, 132]	{7 2 1 4 }331997
23	0.056111884674447055	0.08262168629902455	0.22858055408794858	0.9471565318303412	[432, 422, 19, 734, 10, 158, 420, 1661]	{5 8 8 8 }295405
24	0.05838029254437771	0.08638280365658135	0.22858055408794858	0.675006914576907	[377, 162, 1549, 107, 10, 734, 2229, 494]	{2 7 4 8 }264611
25	0.06064324884205019	0.09012850098124003	0.22858055408794858	0.9282491574831625	[2872, 241, 132, 19, 734, 2229, 1529, 156]	{8 1 4 5 }335426
26	0.06290076666900601	0.0929845429354702	0.22858055408794858	1.100099128989442	[1580, 438, 2729, 496, 1879, 232, 10, 494]	{3 5 5 6 }331567
27	0.06515285909530044	0.09723440711371933	0.22858055408794858	0.500169331995343	[1579, 1580, 438, 2729, 496, 1792, 232, 10]	{1 1 2 3 }264022
28	0.06739953915957797	0.10093561444607013	0.22858055408794858	0.5954285011384068	[420, 158, 10, 232, 1792, 496, 2728, 301]	{4 5 5 7 }332879
29	0.06964081986914772	0.10462164736789292	0.22858055408794858	0.9387949696910012	[1873, 10, 734, 19, 132, 241, 1126, 1990]	{1 8 5 7 }334534
30	0.07187671420005914	0.10829256809205878	0.22858055408794858	0.7557673387673773	[320, 232, 10, 734, 19, 132, 1108, 148]	{2 7 6 8 }267875
31	0.07410723509717665	0.11149145476583566	0.22858055408794858	0.6675870071452594	[1580, 438, 2729, 301, 10, 158, 420, 1791]	{8 5 4 5 }339550
32	0.07633239547425485	0.1151342102810996	0.22858055408794858	0.6342688642426048	[1579, 1580, 438, 2627, 301, 10, 232, 2047]	{8 7 5 1 }324818
33	0.07855220821401321	0.1187620310297649	0.22858055408794858	0.8548226281369711	[420, 1791, 1792, 232, 10, 734, 19, 3308]	{2 1 6 4 }264987
34	0.08076668616821081	0.12152819373928359	0.22858055408794858	0.9701427049204716	[158, 10, 494, 2229, 734, 19, 132, 217]	{3 7 2 7 }333522
35	0.08297584215772047	0.1242856735998954	0.22858055408794858	0.9167075989725123	[420, 162, 107, 10, 232, 1792, 496, 3366]	{8 6 8 1 }326233
36	0.0851796889726033	0.1270344978666368	0.22858055408794858	0.82322681526833	[855, 836, 320, 232, 10, 158, 420, 1791]	{8 3 5 1 }266618
37	0.08737823937218236	0.12977469370899175	0.22858055408794858	0.3280673200675872	[1792, 232, 10, 734, 19, 132, 241, 1126]	{2 5 8 1 }384650
38	0.08957150608511699	0.13334249060978398	0.22858055408794858	0.7022014087356845	[241, 132, 217, 261, 2627, 438, 1580, 301]	{3 3 1 6 }320218
39	0.09175950180947601	0.13740325569959655	0.22858055408794858	0.882058982189102	[2627, 438, 496, 1792, 232, 10, 734, 19]	{2 7 1 3 }269632
40	0.09394223921281164	0.13947629932794303	0.22858055408794858	0.6397439145803703	[2238, 1549, 162, 107, 10, 734, 19, 241]	{8 4 8 5 }328858
41	0.0961197309322328	0.14350832416449477	0.22858055408794858	0.7132405897528507	[846, 10, 734, 19, 132, 241, 4018, 2197]	{5 2 6 3 }287859
42	0.09829198957447793	0.14658087880516735	0.22858055408794858	0.8692826104380562	[1265, 193, 394, 432, 422, 19, 132, 217]	{5 5 7 2 }270124
43	0.10045902771598825	0.1511508627944298	0.22858055408794858	0.8691547715913189	[2636, 162, 1583, 1579, 1580, 438, 2729, 301]	{5 4 6 1 }328380
44	0.10262085790298059	0.1541960008025811	0.22858055408794858	0.5712260593395756	[1579, 1580, 301, 10, 734, 19, 132, 241]	{2 4 7 8 }286912
45	0.10477749265152003	0.15651907086873618	0.22858055408794858	0.3559877994173646	[1549, 162, 10, 734, 19, 132, 241, 1031]	{7 5 3 8 }280287
46	0.10692894444759216	0.15954495111514133	0.22858055408794858	0.8287796089847973	[2636, 162, 1549, 107, 10, 438, 2627, 301]	{2 1 1 1 }391861
