0	0.0061198990216660976	1.111	
1	0.012202344879296834	2.165	
2	0.01824756678247408	3.202	
3	0.024255792538040333	4.256	
4	0.030227248558683195	5.306	
5	0.036162159871467314	6.38	
6	0.04206075012631472	7.388	
7	0.04792324160443229	8.462	
8	0.0537498552266884	9.458	
9	0.05954081056193805	10.463	
10	0.06529632583529699	11.634	
11	0.07101661793636527	12.717	
12	0.0767019024274006	13.781	
13	0.0823523935514413	14.847	
14	0.08796830424038005	15.945	
15	0.09354984612298778	17.232	
16	0.0990972295328888	18.24	
17	0.10461066351648673	19.24	
18	0.11009035584084248	20.305	
19	0.11553651300150336	21.392	
20	0.12094934023028481	22.478	
21	0.1263290415030044	23.554	
22	0.13167581954716823	24.575	
23	0.13698987584961053	25.594	
24	0.14227141066408644	26.612	
25	0.1475206230188183	27.626	
26	0.152737710723996	28.636	
27	0.1579228703792308	29.646	
28	0.1630762973809643	30.656	
29	0.1681981859298317	31.66	
30	0.17328872903797987	32.693	
31	0.1783481185363407	33.854	
32	0.1833765450818603	34.863	
33	0.18837419816468337	35.863	
34	0.19334126611529434	36.868	
35	0.19827793611161382	37.95	
36	0.2031843941860525	38.953	
37	0.20806082523252156	39.964	
38	0.2129074130134001	40.958	
39	0.21772434016646003	41.967	
40	0.22251178821174855	42.997	
41	0.2272699375584284	44.009	
42	0.23199896751157656	45.014	
43	0.23669905627894106	46.022	
44	0.2413703809776564	47.028	
45	0.24601311764091816	48.041	
46	0.25062744122461655	49.064	
47	0.2552135256139294	50.072	
48	0.25977154362987487	51.079	
49	0.2643016670358238	52.111	
50	0.2688040665439726	53.117	
51	0.2732789118217763	54.127	
52	0.27772637149834234	55.142	
53	0.2821466131707848	56.176	
54	0.28653980341054064	57.183	
55	0.2909061077696462	58.303	
56	0.29524569078697616	59.523	
57	0.29955871599444395	60.613	
58	0.30384534592316415	61.765	
59	0.3081057421095773	62.769	
60	0.31234006510153733	63.773	
61	0.3165484744643614	64.781	
62	0.3207311287868432	65.786	
63	0.32488818568722877	66.791	
64	0.3290198018191567	67.793	
65	0.333126132877561	68.795	
66	0.33720733360453825	69.797	
67	0.34126355779517925	70.812	
68	0.3452949583033643	71.813	
69	0.3493016870475234	72.81	
70	0.35328389501636104	73.813	
71	0.35724173227454614	74.813	
72	0.3611753479683669	75.828	
73	0.3650848903313515	76.832	
74	0.36897050668985365	77.858	
